,image_id,identity,path,split,dataset
1412,1601,fca_base_taki,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02180288_20190218141552_1601.JPG,train,fca_base
1413,1602,fca_base_taki,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02180289_20190218141600_1602.JPG,train,fca_base
1414,1604,fca_base_taki,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02180290_20190218141601_1604.JPG,train,fca_base
1415,3820,fca_base_matt,fca_base/collared-ignore/20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180268_20190218225639_3820.JPG,train,fca_base
1416,3822,fca_base_matt,fca_base/collared-ignore/20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180270_20190218225641_3822.JPG,train,fca_base
1417,3823,fca_base_matt,fca_base/collared-ignore/20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180271_20190218225644_3823.JPG,train,fca_base
1418,3824,fca_base_matt,fca_base/collared-ignore/20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180272_20190218225645_3824.JPG,train,fca_base
1420,3826,fca_base_matt,fca_base/collared-ignore/20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180274_20190218225648_3826.JPG,train,fca_base
1421,3827,fca_base_matt,fca_base/collared-ignore/20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180275_20190218225649_3827.JPG,train,fca_base
1422,3828,fca_base_matt,fca_base/collared-ignore/20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180276_20190218225650_3828.JPG,train,fca_base
1424,3830,fca_base_matt,fca_base/collared-ignore/20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180278_20190218225654_3830.JPG,train,fca_base
1427,3833,fca_base_matt,fca_base/collared-ignore/20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180281_20190218225658_3833.JPG,train,fca_base
1428,3834,fca_base_matt,fca_base/collared-ignore/20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180282_20190218225659_3834.JPG,train,fca_base
1429,1620,fca_base_nuclei,fca_base/cat-ignore/20190801_42hJ_AucklandIsland_MB4_10_SD115_20190219_02180019_20190218230342_1620.JPG,train,fca_base
1431,3837,fca_base_nuclei,fca_base/collared-ignore/20190801_RmM3_AucklandIsland_MB2_19_SD128_20190219_02180191_20190218232025_3837.JPG,train,fca_base
1433,1635,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02190297_20190219013612_1635.JPG,train,fca_base
1434,1643,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02190307_20190219013637_1643.JPG,train,fca_base
1435,1644,fca_base_linja,fca_base/cat-ignore/20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02190308_20190219013638_1644.JPG,train,fca_base
1437,1663,fca_base_linja,fca_base/cat-ignore/20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02190192_20190219070447_1663.JPG,train,fca_base
1438,1740,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190033_20190219221143_1740.JPG,train,fca_base
1440,1744,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190040_20190219221201_1744.JPG,train,fca_base
1441,1745,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190041_20190219221202_1745.JPG,train,fca_base
1442,1746,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190042_20190219221203_1746.JPG,train,fca_base
1443,1747,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190043_20190219221207_1747.JPG,train,fca_base
1445,1752,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190048_20190219221233_1752.JPG,train,fca_base
1447,1756,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190052_20190219221253_1756.JPG,train,fca_base
1448,1758,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190054_20190219221255_1758.JPG,train,fca_base
1450,1760,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190056_20190219221303_1760.JPG,train,fca_base
1451,1761,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190057_20190219221304_1761.JPG,train,fca_base
1452,1762,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190058_20190219221307_1762.JPG,train,fca_base
1454,1767,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190063_20190219221318_1767.JPG,train,fca_base
1455,1770,fca_base_nuclei,fca_base/cat-ignore/20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190066_20190219221326_1770.JPG,train,fca_base
1456,1775,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200040_20190220002455_1775.JPG,train,fca_base
1457,1812,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200078_20190220003028_1812.JPG,train,fca_base
1459,1829,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200095_20190220003115_1829.JPG,train,fca_base
1460,1835,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200101_20190220003149_1835.JPG,train,fca_base
1462,1896,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200162_20190220003406_1896.JPG,train,fca_base
1463,1906,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200172_20190220003422_1906.JPG,train,fca_base
1464,1911,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200177_20190220003429_1911.JPG,train,fca_base
1465,1915,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200181_20190220003458_1915.JPG,train,fca_base
1466,1917,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200183_20190220003500_1917.JPG,train,fca_base
1468,1925,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200191_20190220003531_1925.JPG,train,fca_base
1469,1937,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200203_20190220003640_1937.JPG,train,fca_base
1470,1939,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200205_20190220003657_1939.JPG,train,fca_base
1471,1940,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200206_20190220003658_1940.JPG,train,fca_base
1472,1944,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200210_20190220003704_1944.JPG,train,fca_base
1473,1949,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200215_20190220003719_1949.JPG,train,fca_base
1474,1950,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200216_20190220003720_1950.JPG,train,fca_base
1475,1951,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200217_20190220003723_1951.JPG,train,fca_base
1477,1953,fca_base_nuclei,fca_base/cat-ignore/20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200219_20190220003724_1953.JPG,train,fca_base
1478,3843,fca_base_matt,fca_base/collared-ignore/20190801_F62S_AucklandIsland_B1_4_35_SD135_20190220_02200070_20190220010149_3843.JPG,train,fca_base
1479,3844,fca_base_matt,fca_base/collared-ignore/20190801_F62S_AucklandIsland_B1_4_35_SD135_20190220_02200071_20190220010150_3844.JPG,train,fca_base
1480,1959,fca_base_nuclei,fca_base/cat-ignore/20190801_vS0f_AucklandIsland_MB4_10_SD74_20190227_02200043_20190220023650_1959.JPG,train,fca_base
1481,1960,fca_base_nuclei,fca_base/cat-ignore/20190801_vS0f_AucklandIsland_MB4_10_SD74_20190227_02200045_20190220023651_1960.JPG,train,fca_base
1482,1961,fca_base_nuclei,fca_base/cat-ignore/20190801_vS0f_AucklandIsland_MB4_10_SD74_20190227_02200044_20190220023651_1961.JPG,train,fca_base
1483,4138,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200008_20190220100523_4138.JPG,train,fca_base
1485,4141,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200011_20190220100527_4141.JPG,train,fca_base
1486,4142,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200012_20190220100528_4142.JPG,train,fca_base
1487,4143,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200013_20190220100530_4143.JPG,train,fca_base
1488,4144,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200014_20190220100531_4144.JPG,train,fca_base
1489,3056,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200015_20190220100532_3056.JPG,train,fca_base
1490,3057,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200016_20190220100536_3057.JPG,train,fca_base
1492,3059,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200018_20190220100538_3059.JPG,train,fca_base
1493,3061,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200020_20190220100548_3061.JPG,train,fca_base
1494,3062,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200021_20190220100549_3062.JPG,train,fca_base
1495,3063,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200022_20190220100552_3063.JPG,train,fca_base
1496,3064,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200023_20190220100553_3064.JPG,train,fca_base
1497,3065,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200024_20190220100554_3065.JPG,train,fca_base
1498,4145,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200025_20190220100603_4145.JPG,train,fca_base
1499,4146,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200026_20190220100604_4146.JPG,train,fca_base
1500,4147,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200027_20190220100605_4147.JPG,train,fca_base
1501,3066,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200028_20190220100608_3066.JPG,train,fca_base
1502,3067,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200029_20190220100609_3067.JPG,train,fca_base
1503,3068,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200030_20190220100610_3068.JPG,train,fca_base
1505,3070,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200032_20190220100617_3070.JPG,train,fca_base
1506,3071,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200033_20190220100618_3071.JPG,train,fca_base
1507,3072,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200034_20190220100624_3072.JPG,train,fca_base
1508,3073,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200035_20190220100625_3073.JPG,train,fca_base
1509,3074,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200036_20190220100626_3074.JPG,train,fca_base
1510,4148,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200037_20190220100640_4148.JPG,train,fca_base
1511,4149,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200038_20190220100641_4149.JPG,train,fca_base
1512,4150,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200039_20190220100642_4150.JPG,train,fca_base
1513,4151,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200040_20190220100645_4151.JPG,train,fca_base
1514,3075,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200042_20190220100646_3075.JPG,train,fca_base
1515,3076,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200041_20190220100646_3076.JPG,train,fca_base
1516,3077,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200043_20190220100649_3077.JPG,train,fca_base
1517,3078,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200044_20190220100649_3078.JPG,train,fca_base
1518,3079,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200045_20190220100650_3079.JPG,train,fca_base
1519,3080,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200046_20190220100722_3080.JPG,train,fca_base
1520,3081,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200047_20190220100723_3081.JPG,train,fca_base
1521,3082,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200048_20190220100724_3082.JPG,train,fca_base
1522,3083,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200049_20190220100729_3083.JPG,train,fca_base
1524,3085,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200051_20190220100731_3085.JPG,train,fca_base
1525,3086,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200052_20190220100822_3086.JPG,train,fca_base
1526,3087,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200053_20190220100823_3087.JPG,train,fca_base
1527,3088,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200054_20190220100824_3088.JPG,train,fca_base
1528,3089,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200055_20190220100841_3089.JPG,train,fca_base
1529,3090,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200056_20190220100842_3090.JPG,train,fca_base
1530,3091,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200057_20190220100843_3091.JPG,train,fca_base
1531,3092,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200058_20190220100943_3092.JPG,train,fca_base
1532,3093,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200059_20190220100944_3093.JPG,train,fca_base
1533,3094,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200060_20190220100945_3094.JPG,train,fca_base
1534,3095,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200061_20190220100952_3095.JPG,train,fca_base
1535,3096,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200062_20190220100953_3096.JPG,train,fca_base
1536,3097,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200063_20190220100954_3097.JPG,train,fca_base
1537,3098,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200064_20190220100956_3098.JPG,train,fca_base
1538,3099,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200065_20190220100957_3099.JPG,train,fca_base
1539,3100,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200066_20190220100958_3100.JPG,train,fca_base
1540,3101,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200067_20190220101005_3101.JPG,train,fca_base
1541,3102,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200068_20190220101006_3102.JPG,train,fca_base
1542,3103,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200069_20190220101007_3103.JPG,train,fca_base
1543,3104,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200071_20190220101011_3104.JPG,train,fca_base
1544,3105,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200070_20190220101011_3105.JPG,train,fca_base
1545,3106,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200072_20190220101012_3106.JPG,train,fca_base
1546,3107,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200073_20190220101015_3107.JPG,train,fca_base
1547,3108,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200074_20190220101016_3108.JPG,train,fca_base
1548,3109,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200075_20190220101016_3109.JPG,train,fca_base
1549,3110,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200076_20190220101023_3110.JPG,train,fca_base
1550,4152,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200077_20190220101024_4152.JPG,train,fca_base
1551,4153,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200078_20190220101025_4153.JPG,train,fca_base
1552,3111,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200079_20190220101027_3111.JPG,train,fca_base
1553,3112,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200080_20190220101028_3112.JPG,train,fca_base
1555,3114,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200082_20190220101043_3114.JPG,train,fca_base
1556,3115,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200083_20190220101044_3115.JPG,train,fca_base
1557,3116,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200084_20190220101045_3116.JPG,train,fca_base
1558,3117,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200085_20190220101049_3117.JPG,train,fca_base
1559,3118,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200086_20190220101050_3118.JPG,train,fca_base
1562,3121,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200090_20190220101118_3121.JPG,train,fca_base
1563,3122,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200089_20190220101118_3122.JPG,train,fca_base
1564,3123,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200091_20190220101120_3123.JPG,train,fca_base
1567,3126,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200094_20190220101124_3126.JPG,train,fca_base
1568,3127,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200095_20190220101125_3127.JPG,train,fca_base
1569,3128,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200096_20190220101126_3128.JPG,train,fca_base
1570,3129,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200097_20190220101130_3129.JPG,train,fca_base
1573,3132,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200100_20190220101139_3132.JPG,train,fca_base
1574,3133,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200101_20190220101140_3133.JPG,train,fca_base
1575,3134,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200102_20190220101141_3134.JPG,train,fca_base
1576,3135,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200103_20190220101145_3135.JPG,train,fca_base
1577,3136,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200104_20190220101146_3136.JPG,train,fca_base
1578,3137,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200105_20190220101147_3137.JPG,train,fca_base
1580,3139,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200107_20190220101155_3139.JPG,train,fca_base
1581,3140,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200108_20190220101156_3140.JPG,train,fca_base
1582,3141,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200109_20190220101158_3141.JPG,train,fca_base
1583,3142,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200110_20190220101159_3142.JPG,train,fca_base
1584,3143,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200111_20190220101200_3143.JPG,train,fca_base
1585,3144,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200112_20190220101208_3144.JPG,train,fca_base
1586,3145,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200113_20190220101209_3145.JPG,train,fca_base
1587,3146,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200114_20190220101210_3146.JPG,train,fca_base
1588,3147,fca_base_matt,fca_base/collared-eat/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200115_20190220101212_3147.JPG,train,fca_base
1589,4154,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200116_20190220101213_4154.JPG,train,fca_base
1590,4155,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200117_20190220101214_4155.JPG,train,fca_base
1591,4156,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200118_20190220101219_4156.JPG,train,fca_base
1592,4157,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200119_20190220101220_4157.JPG,train,fca_base
1593,4158,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200120_20190220101221_4158.JPG,train,fca_base
1594,4159,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200121_20190220101223_4159.JPG,train,fca_base
1596,4160,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200123_20190220101225_4160.JPG,train,fca_base
1597,4161,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200124_20190220101227_4161.JPG,train,fca_base
1598,3847,fca_base_matt,fca_base/collared-ignore/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200125_20190220101228_3847.JPG,train,fca_base
1599,4162,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200128_20190220101232_4162.JPG,train,fca_base
1600,4163,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200127_20190220101232_4163.JPG,train,fca_base
1601,4164,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200129_20190220101233_4164.JPG,train,fca_base
1602,4165,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200130_20190220101236_4165.JPG,train,fca_base
1603,4167,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200132_20190220101237_4167.JPG,train,fca_base
1604,3849,fca_base_matt,fca_base/collared-ignore/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200133_20190220101239_3849.JPG,train,fca_base
1605,3850,fca_base_matt,fca_base/collared-ignore/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200134_20190220101240_3850.JPG,train,fca_base
1606,3851,fca_base_matt,fca_base/collared-ignore/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200135_20190220101241_3851.JPG,train,fca_base
1607,3852,fca_base_matt,fca_base/collared-ignore/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200136_20190220101246_3852.JPG,train,fca_base
1609,3854,fca_base_matt,fca_base/collared-ignore/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200137_20190220101247_3854.JPG,train,fca_base
1610,4168,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200144_20190220211448_4168.JPG,train,fca_base
1612,4174,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200150_20190220211456_4174.JPG,train,fca_base
1613,4175,fca_base_matt,fca_base/collared-interact/20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200151_20190220211459_4175.JPG,train,fca_base
